측정일시,측정소명,이산화질소농도(ppm),오존농도(ppm),이산화탄소농도(ppm),아황산가스(ppm),미세먼지(㎍/㎥),초미세먼지(㎍/㎥),일산화탄소농도(ppm)
20180426,광진구,0.042,0.026,0.8,0.004,50.0,28.0,
20180426,구로구,0.033,0.042,0.3,0.005,47.0,28.0,
20180426,금천구,0.036,0.039,0.5,0.004,41.0,26.0,
20180426,노원구,0.038,0.03,0.6,0.006,45.0,28.0,
20180426,도봉구,0.03,0.018,0.5,0.001,47.0,36.0,
20180426,도산대로,0.043,0.022,0.7,0.004,54.0,35.0,
20180426,동대문구,0.051,0.024,0.6,0.007,40.0,30.0,
20180426,동작구,0.032,0.035,0.5,0.004,39.0,27.0,
20180426,동작대로,0.058,0.024,0.6,0.005,50.0,30.0,
20180426,마포구,0.035,0.035,0.4,0.005,50.0,33.0,
20180426,서대문구,0.037,0.036,0.6,0.003,51.0,36.0,
20180426,서초구,0.036,0.038,0.4,0.003,42.0,24.0,
20180426,성동구,0.034,0.043,0.8,0.004,49.0,39.0,
20180426,성북구,0.039,0.029,0.7,0.003,48.0,29.0,
20180426,송파구,0.045,0.005,0.8,0.005,55.0,36.0,
20180426,신촌로,0.066,0.014,1.0,0.005,66.0,35.0,
20180426,양천구,0.039,0.034,0.5,0.005,42.0,32.0,
20180426,영등포구,0.036,0.03,0.6,0.006,53.0,40.0,
20180426,영등포로,0.068,0.018,0.5,0.007,60.0,40.0,
20180426,용산구,0.046,0.029,0.6,0.004,39.0,31.0,
20180426,은평구,0.03,0.038,0.5,0.004,46.0,36.0,
20180426,정릉로,0.072,0.023,0.7,0.004,53.0,38.0,
20180426,종로,0.049,0.034,0.6,0.004,36.0,23.0,
20180426,종로구,0.044,0.036,0.6,0.007,39.0,26.0,
20180426,중구,0.042,0.036,0.6,0.004,38.0,27.0,
20180426,중랑구,0.042,0.025,0.6,0.006,36.0,26.0,
20180426,천호대로,0.053,0.021,0.6,0.004,50.0,32.0,
20180426,청계천로,0.052,0.034,0.6,0.007,52.0,38.0,
20180426,한강대로,0.062,0.023,0.6,0.005,58.0,38.0,
20180426,홍릉로,0.058,0.027,0.8,0.005,56.0,39.0,
20180426,화랑로,0.043,0.024,0.5,0.004,53.0,33.0,
20180427,강남구,0.038,0.026,0.5,0.006,48.0,35.0,
20180427,강남대로,0.061,0.017,0.7,0.006,65.0,45.0,
20180427,강동구,0.044,0.034,0.5,0.005,63.0,40.0,
20180427,강변북로,0.055,0.013,0.6,0.005,71.0,52.0,
20180427,강북구,0.026,0.041,0.5,0.004,50.0,30.0,
20180427,강서구,0.046,0.035,0.5,0.007,59.0,40.0,
20180427,공항대로,0.059,0.021,0.5,0.008,69.0,48.0,
20180427,관악구,0.039,0.038,0.5,0.006,67.0,49.0,
20180427,광진구,0.04,0.037,0.3,0.005,56.0,33.0,
20180427,구로구,0.032,0.045,0.3,0.007,63.0,38.0,
20180427,금천구,0.04,0.039,0.5,0.006,54.0,34.0,
20180427,노원구,0.041,0.028,0.6,0.007,53.0,33.0,
20180427,도봉구,0.033,0.028,0.6,0.003,52.0,40.0,
20180427,도산대로,0.041,0.025,0.6,0.005,67.0,47.0,
20180427,동대문구,0.045,0.027,0.5,0.008,48.0,36.0,
20180427,동작구,0.036,0.037,0.5,0.006,50.0,36.0,
20180427,동작대로,0.06,0.026,0.6,0.006,70.0,47.0,
20180427,마포구,0.033,0.038,0.5,0.007,66.0,44.0,
20180427,서대문구,0.037,0.039,0.6,0.005,67.0,50.0,
20180427,서초구,0.033,0.044,0.4,0.005,57.0,34.0,
20180427,성동구,0.044,0.028,0.7,0.005,59.0,40.0,
20180427,성북구,0.038,0.034,0.6,0.004,59.0,34.0,
20180427,송파구,0.042,0.053,0.7,0.007,60.0,41.0,
20180427,신촌로,0.065,0.016,0.9,0.007,73.0,43.0,
20180427,양천구,0.044,0.032,0.5,0.007,50.0,40.0,
20180427,영등포구,0.039,0.031,0.6,0.007,70.0,53.0,
20180427,영등포로,0.07,0.018,0.6,0.008,74.0,54.0,
20180427,용산구,0.046,0.032,0.5,0.006,51.0,41.0,
20180427,은평구,0.033,0.034,0.6,0.005,62.0,49.0,
20180427,정릉로,0.066,0.028,0.7,0.005,72.0,52.0,
20180427,종로,0.056,0.033,0.6,0.006,50.0,33.0,
20180427,종로구,0.043,0.041,0.6,0.008,48.0,33.0,
20180427,중구,0.043,0.039,0.5,0.005,50.0,35.0,
20180427,중랑구,0.037,0.034,0.5,0.007,47.0,34.0,
20180427,천호대로,0.054,0.024,0.5,0.005,58.0,39.0,
20180427,청계천로,0.057,0.032,0.6,0.008,70.0,47.0,
20180427,한강대로,0.059,0.028,0.6,0.006,77.0,53.0,
20180427,홍릉로,0.053,0.034,0.6,0.006,67.0,47.0,
20180427,화랑로,0.044,0.027,0.5,0.004,52.0,34.0,
20180428,강남구,0.035,0.025,0.4,0.006,54.0,38.0,
20180428,강남대로,0.052,0.018,0.6,0.005,65.0,43.0,
20180428,강동구,0.041,0.031,0.5,0.005,69.0,44.0,
20180428,강변북로,0.046,0.017,0.6,0.004,77.0,51.0,
20180428,강북구,0.024,0.04,0.5,0.003,59.0,34.0,
20180428,강서구,0.036,0.039,0.5,0.006,60.0,36.0,
20180428,공항대로,0.047,0.026,0.4,0.008,69.0,42.0,
20180428,관악구,0.038,0.033,0.5,0.005,65.0,47.0,
20180428,광진구,0.039,0.033,0.6,0.005,67.0,38.0,
20180428,구로구,0.03,0.04,0.3,0.005,63.0,34.0,
20180428,금천구,0.038,0.034,0.5,0.004,56.0,34.0,
20180428,노원구,0.039,0.029,0.6,0.006,59.0,36.0,
20180428,도봉구,0.028,0.039,0.6,0.004,55.0,39.0,
20180428,도산대로,0.04,0.022,0.6,0.004,71.0,49.0,
20180428,동대문구,0.042,0.027,0.5,0.008,58.0,41.0,
20180428,동작구,0.03,0.037,0.5,0.004,51.0,35.0,
20180428,동작대로,0.052,0.026,0.6,0.005,66.0,43.0,
20180428,마포구,0.029,0.037,0.4,0.005,68.0,42.0,
20180428,서대문구,0.031,0.04,0.6,0.004,73.0,48.0,
20180428,서초구,0.032,0.04,0.4,0.004,61.0,36.0,
20180428,성동구,0.042,0.032,0.7,0.004,65.0,45.0,
20180428,성북구,0.036,0.033,0.6,0.003,56.0,31.0,
20180428,송파구,0.038,0.031,0.6,0.005,42.0,24.0,
20180428,신촌로,0.063,0.016,0.9,0.005,74.0,40.0,
20180428,양천구,0.037,0.038,0.5,0.007,55.0,39.0,
20180428,영등포구,0.035,0.028,0.6,0.007,69.0,47.0,
20180428,영등포로,0.064,0.018,0.5,0.007,73.0,50.0,
20180428,용산구,0.039,0.033,0.5,0.005,56.0,43.0,
20180428,은평구,0.029,0.036,0.5,0.004,63.0,46.0,
20180428,정릉로,0.064,0.024,0.7,0.004,74.0,52.0,
20180428,종로,0.047,0.035,0.5,0.005,52.0,32.0,
20180428,종로구,0.042,0.038,0.6,0.007,56.0,35.0,
20180428,중구,0.038,0.039,0.5,0.005,56.0,37.0,
20180428,중랑구,0.037,0.03,0.6,0.007,58.0,41.0,
20180428,천호대로,0.05,0.021,0.6,0.005,67.0,48.0,
20180428,청계천로,0.048,0.034,0.5,0.007,75.0,46.0,
20180428,한강대로,0.052,0.028,0.5,0.005,77.0,51.0,
20180428,홍릉로,0.051,0.031,0.7,0.006,78.0,55.0,
20180428,화랑로,0.047,0.022,0.6,0.004,55.0,34.0,
20180429,강남구,0.035,0.031,0.5,0.006,48.0,30.0,
20180429,강남대로,0.048,0.03,0.6,0.005,57.0,33.0,
20180429,강동구,0.033,0.044,0.5,0.005,62.0,36.0,
20180429,강변북로,0.047,0.022,0.6,0.004,65.0,40.0,
20180429,강북구,0.017,0.059,0.4,0.003,47.0,25.0,
20180429,강서구,0.037,0.053,0.6,0.006,55.0,33.0,
20180429,공항대로,0.045,0.034,0.5,0.007,61.0,34.0,
20180429,관악구,0.032,0.052,0.5,0.005,58.0,37.0,
20180429,광진구,0.033,0.044,0.8,0.005,57.0,29.0,
20180429,구로구,0.03,0.056,0.4,0.006,60.0,28.0,
20180429,금천구,0.031,0.055,0.5,0.005,48.0,27.0,
20180429,노원구,0.029,0.046,0.5,0.006,50.0,27.0,
20180429,도봉구,0.025,0.053,0.6,0.004,55.0,35.0,
20180429,도산대로,0.035,0.035,0.6,0.005,66.0,39.0,
20180429,동대문구,0.034,0.034,0.5,0.008,49.0,31.0,
20180429,동작구,0.024,0.053,0.5,0.005,49.0,29.0,
20180429,동작대로,0.053,0.038,0.6,0.006,59.0,34.0,
20180429,마포구,0.025,0.054,0.5,0.006,60.0,32.0,
20180429,서대문구,0.028,0.057,0.7,0.004,63.0,38.0,
20180429,서초구,0.028,0.057,0.4,0.004,57.0,28.0,
20180429,성동구,0.036,0.054,0.8,0.005,67.0,38.0,
20180429,성북구,0.029,0.044,0.7,0.003,58.0,30.0,
20180429,송파구,0.032,0.045,0.6,0.006,43.0,25.0,
20180429,신촌로,0.06,0.024,0.9,0.005,70.0,34.0,
20180429,양천구,0.04,0.053,0.5,0.008,49.0,34.0,
20180429,영등포구,0.032,0.032,0.6,0.007,65.0,40.0,
20180429,영등포로,0.064,0.031,0.5,0.007,71.0,41.0,
20180429,용산구,0.038,0.044,0.6,0.005,49.0,34.0,
20180429,은평구,0.022,0.057,0.5,0.005,55.0,37.0,
20180429,정릉로,0.071,0.04,0.7,0.004,63.0,40.0,
20180429,종로,0.037,0.055,0.5,0.005,45.0,24.0,
20180429,종로구,0.033,0.057,0.6,0.007,47.0,27.0,
20180429,중구,0.033,0.055,0.6,0.005,48.0,28.0,
20180429,중랑구,0.032,0.042,0.6,0.007,49.0,31.0,
20180429,천호대로,0.045,0.033,0.5,0.005,55.0,31.0,
20180429,청계천로,0.038,0.056,0.4,0.007,60.0,36.0,
20180429,한강대로,0.048,0.041,0.5,0.005,67.0,40.0,
20180429,홍릉로,0.041,0.05,0.7,0.005,64.0,40.0,
20180429,화랑로,0.04,0.036,0.5,0.004,53.0,30.0,
20180430,강남구,0.033,0.033,0.6,0.006,76.0,56.0,
20180430,강남대로,0.061,0.02,0.8,0.006,89.0,70.0,
20180430,강동구,0.044,0.035,0.6,0.004,94.0,66.0,
20180430,강변북로,0.053,0.016,0.7,0.005,100.0,77.0,
20180430,강북구,0.022,0.049,0.5,0.004,79.0,48.0,
20180430,강서구,0.032,0.051,0.6,0.006,75.0,52.0,
20180430,공항대로,0.054,0.024,0.5,0.007,87.0,61.0,
20180430,관악구,0.029,0.049,0.6,0.006,86.0,67.0,
20180430,광진구,0.042,0.037,1.2,0.005,88.0,50.0,
20180430,구로구,0.024,0.058,0.4,0.006,80.0,51.0,
20180430,금천구,0.031,0.044,0.6,0.005,73.0,47.0,
20180430,노원구,0.037,0.037,0.6,0.007,74.0,48.0,
20180430,도봉구,0.031,0.046,0.8,0.005,78.0,61.0,
20180430,도산대로,0.037,0.032,0.7,0.005,98.0,75.0,
20180430,동대문구,0.034,0.031,0.6,0.008,74.0,54.0,
20180430,동작구,0.028,0.049,0.6,0.005,70.0,53.0,
20180430,동작대로,0.058,0.031,0.6,0.006,96.0,69.0,
20180430,마포구,0.026,0.052,0.5,0.007,88.0,62.0,
20180430,서대문구,0.026,0.055,0.8,0.004,94.0,69.0,
20180430,서초구,0.028,0.055,0.5,0.005,83.0,54.0,
20180430,성동구,0.039,0.035,0.9,0.005,86.0,69.0,
20180430,성북구,0.035,0.042,0.7,0.004,81.0,52.0,
20180430,송파구,0.041,0.038,0.7,0.005,70.0,49.0,
20180430,신촌로,0.063,0.022,1.0,0.006,100.0,61.0,
20180430,양천구,0.032,0.047,0.5,0.007,71.0,59.0,
20180430,영등포구,0.03,0.037,0.7,0.007,89.0,70.0,
20180430,영등포로,0.061,0.029,0.6,0.007,113.0,87.0,
20180430,용산구,0.038,0.045,0.6,0.006,74.0,59.0,
20180430,은평구,0.025,0.048,0.6,0.005,83.0,70.0,
20180430,정릉로,0.064,0.034,0.8,0.005,98.0,78.0,
20180430,종로,0.047,0.046,0.7,0.007,73.0,50.0,
20180430,종로구,0.035,0.056,0.7,0.008,70.0,47.0,
20180430,중구,0.032,0.053,0.6,0.006,74.0,50.0,
20180430,중랑구,0.03,0.044,0.6,0.008,73.0,55.0,
20180430,천호대로,0.055,0.027,0.7,0.005,87.0,61.0,
20180430,청계천로,0.045,0.051,0.6,0.008,100.0,67.0,
20180430,한강대로,0.048,0.037,0.6,0.005,99.0,75.0,
20180430,홍릉로,0.05,0.042,0.8,0.007,103.0,71.0,
20180430,화랑로,0.05,0.028,0.6,0.004,78.0,54.0,
20180501,강남구,0.024,0.027,0.5,0.004,53.0,42.0,
20180501,강남대로,0.047,0.02,0.7,0.004,64.0,58.0,
20180501,강동구,0.025,0.027,0.5,0.004,78.0,55.0,
20180501,강변북로,0.043,0.014,0.6,0.002,71.0,63.0,
20180501,강북구,0.012,0.032,0.4,0.002,63.0,40.0,
20180501,강서구,0.024,0.04,0.5,0.003,51.0,38.0,
20180501,공항대로,0.04,0.017,0.5,0.005,63.0,47.0,
20180501,관악구,0.027,0.035,0.5,0.003,63.0,56.0,
20180501,광진구,0.025,0.037,1.1,0.003,67.0,41.0,
20180501,구로구,0.023,0.043,0.4,0.003,56.0,36.0,
20180501,금천구,0.024,0.026,0.5,0.003,61.0,40.0,
20180501,노원구,0.024,0.029,0.5,0.005,59.0,40.0,
20180501,도봉구,0.021,0.038,0.7,0.003,61.0,55.0,
20180501,도산대로,0.026,0.028,0.5,0.003,69.0,59.0,
20180501,동대문구,0.024,0.031,0.5,0.005,53.0,43.0,
20180501,동작구,0.025,0.036,0.5,0.004,55.0,44.0,
20180501,동작대로,0.055,0.026,0.6,0.004,87.0,60.0,
20180501,마포구,0.02,0.039,0.5,0.003,58.0,51.0,
20180501,서대문구,0.019,0.04,0.7,0.002,72.0,56.0,
20180501,서초구,0.022,0.045,0.4,0.003,56.0,37.0,
20180501,성동구,0.025,0.027,0.9,0.003,61.0,50.0,
20180501,성북구,0.022,0.04,0.7,0.002,58.0,39.0,
20180501,송파구,0.025,0.036,0.6,0.004,58.0,45.0,
20180501,신촌로,0.046,0.019,0.9,0.003,69.0,42.0,
20180501,양천구,0.025,0.029,0.5,0.004,50.0,44.0,
20180501,영등포구,0.026,0.041,0.6,0.005,76.0,60.0,
20180501,영등포로,0.046,0.02,0.5,0.006,85.0,67.0,
20180501,용산구,0.027,0.039,0.5,0.003,51.0,42.0,
20180501,은평구,0.017,0.038,0.6,0.003,62.0,59.0,
20180501,정릉로,0.041,0.027,0.7,0.003,69.0,67.0,
20180501,종로,0.032,0.037,0.6,0.003,50.0,38.0,
20180501,종로구,0.024,0.043,0.6,0.005,52.0,36.0,
20180501,중구,0.022,0.038,0.5,0.003,56.0,39.0,
20180501,중랑구,0.022,0.036,0.5,0.006,54.0,42.0,
20180501,천호대로,0.038,0.023,0.5,0.003,73.0,56.0,
20180501,청계천로,0.032,0.034,0.5,0.006,83.0,52.0,
20180501,한강대로,0.033,0.022,0.5,0.003,67.0,60.0,
20180501,홍릉로,0.032,0.025,0.7,0.004,77.0,57.0,
20180501,화랑로,0.041,0.022,0.6,0.003,65.0,48.0,
20180502,강남구,0.029,0.014,0.5,0.004,43.0,37.0,
20180502,강남대로,0.033,0.012,0.7,0.004,29.0,48.0,
20180502,강동구,0.024,0.018,0.5,0.003,52.0,39.0,
20180502,강변북로,0.029,0.014,0.5,0.002,38.0,48.0,
20180502,강북구,0.017,0.02,0.5,0.002,48.0,30.0,
20180502,강서구,0.03,0.025,0.5,0.003,43.0,34.0,
20180502,공항대로,0.042,0.013,0.5,0.005,46.0,38.0,
20180502,관악구,0.031,0.022,0.5,0.003,47.0,48.0,
20180502,광진구,0.024,0.024,1.0,0.003,47.0,31.0,
20180502,구로구,0.026,0.027,0.4,0.002,44.0,31.0,
20180502,금천구,0.029,0.019,0.5,0.003,54.0,37.0,
20180502,노원구,0.026,0.018,0.5,0.004,42.0,28.0,
20180502,도봉구,0.021,0.025,0.7,0.003,48.0,36.0,
20180502,도산대로,0.028,0.016,0.5,0.002,51.0,49.0,
20180502,동대문구,0.034,0.018,0.5,0.006,42.0,35.0,
20180502,동작구,0.031,0.019,0.6,0.003,48.0,39.0,
20180502,동작대로,0.031,0.026,0.5,0.003,36.0,21.0,
20180502,마포구,0.025,0.021,0.5,0.003,40.0,42.0,
20180502,서대문구,0.021,0.028,0.7,0.002,51.0,46.0,
20180502,서초구,0.028,0.024,0.4,0.002,46.0,32.0,
20180502,성동구,0.027,0.017,0.7,0.004,44.0,38.0,
20180502,성북구,0.027,0.022,0.7,0.001,49.0,30.0,
20180502,송파구,0.027,0.018,0.6,0.003,42.0,31.0,
20180502,신촌로,0.044,0.012,0.9,0.004,51.0,32.0,
20180502,양천구,0.032,0.02,0.5,0.003,46.0,42.0,
20180502,영등포구,0.03,0.028,0.6,0.004,63.0,51.0,
20180502,영등포로,0.048,0.009,0.5,0.006,74.0,59.0,
20180502,용산구,0.03,0.021,0.5,0.002,44.0,37.0,
20180502,은평구,0.019,0.025,0.6,0.003,36.0,46.0,
20180502,정릉로,0.034,0.016,0.7,0.003,32.0,47.0,
20180502,종로,0.036,0.021,0.6,0.003,37.0,29.0,
20180502,종로구,0.03,0.026,0.7,0.005,41.0,30.0,
20180502,중구,0.03,0.022,0.6,0.003,43.0,33.0,
20180502,중랑구,0.024,0.02,0.5,0.006,39.0,33.0,
20180502,천호대로,0.035,0.012,0.6,0.003,53.0,42.0,
20180502,청계천로,0.033,0.02,0.5,0.006,75.0,45.0,
20180502,한강대로,0.04,0.013,0.5,0.003,36.0,49.0,
20180502,홍릉로,0.037,0.012,0.7,0.003,57.0,46.0,
20180502,화랑로,0.035,0.013,0.5,0.003,45.0,34.0,
20180503,강남구,0.021,0.025,0.4,0.004,24.0,13.0,
20180503,강남대로,0.03,0.019,0.6,0.004,42.0,17.0,
20180503,강동구,0.018,0.036,0.4,0.003,36.0,19.0,
20180503,강변북로,0.034,0.017,0.4,0.002,40.0,17.0,
20180503,강북구,0.009,0.042,0.3,0.002,20.0,9.0,
20180503,강서구,0.019,0.04,0.4,0.003,27.0,13.0,
20180503,공항대로,0.036,0.025,0.4,0.005,36.0,15.0,
20180503,관악구,0.02,0.035,0.4,0.003,37.0,17.0,
20180503,광진구,0.018,0.035,1.0,0.003,27.0,13.0,
20180503,구로구,0.017,0.04,0.3,0.003,35.0,12.0,
20180503,금천구,0.022,0.037,0.4,0.003,33.0,14.0,
20180503,노원구,0.016,0.034,0.4,0.004,22.0,11.0,
20180503,도봉구,0.013,0.038,0.4,0.003,29.0,10.0,
20180503,도산대로,0.023,0.026,0.2,0.002,37.0,16.0,
20180503,동대문구,0.021,0.032,0.4,0.005,22.0,13.0,
20180503,동작구,0.016,0.036,0.4,0.003,32.0,14.0,
20180503,동작대로,0.035,0.027,0.4,0.004,45.0,16.0,
20180503,마포구,0.015,0.036,0.3,0.003,36.0,12.0,
20180503,서대문구,0.018,0.037,0.6,0.002,30.0,15.0,
20180503,서초구,0.016,0.041,0.3,0.002,35.0,12.0,
20180503,성동구,0.019,0.026,0.4,0.004,32.0,19.0,
20180503,성북구,0.016,0.037,0.5,0.001,31.0,13.0,
20180503,송파구,0.017,0.033,0.4,0.003,32.0,16.0,
20180503,신촌로,0.045,0.017,0.8,0.004,45.0,18.0,
20180503,양천구,0.023,0.039,0.4,0.003,25.0,14.0,
20180503,영등포구,0.021,0.04,0.5,0.005,41.0,19.0,
20180503,영등포로,0.046,0.019,0.5,0.006,39.0,17.0,
20180503,용산구,0.026,0.03,0.4,0.002,24.0,13.0,
20180503,은평구,0.016,0.037,0.4,0.003,29.0,16.0,
20180503,정릉로,0.053,0.027,0.5,0.003,34.0,16.0,
20180503,종로,0.025,0.036,0.4,0.002,21.0,10.0,
20180503,종로구,0.022,0.039,0.5,0.005,24.0,12.0,
20180503,중구,0.024,0.035,0.4,0.002,23.0,12.0,
20180503,중랑구,0.019,0.034,0.4,0.006,20.0,11.0,
20180503,천호대로,0.034,0.022,0.5,0.003,31.0,13.0,
20180503,청계천로,0.027,0.036,0.4,0.005,32.0,18.0,
20180503,한강대로,0.036,0.027,0.5,0.003,39.0,18.0,
20180503,홍릉로,0.03,0.03,0.6,0.003,34.0,18.0,
20180503,화랑로,0.031,0.025,0.4,0.003,28.0,17.0,
20180504,강남구,0.022,0.033,0.4,0.005,36.0,16.0,
20180504,강남대로,0.034,0.029,0.5,0.004,55.0,19.0,
20180504,강동구,0.024,0.042,0.4,0.004,47.0,21.0,
20180504,강변북로,0.04,0.022,0.4,0.003,96.0,20.0,
20180504,강북구,0.013,0.055,0.3,0.003,37.0,11.0,
20180504,강서구,0.019,0.052,0.3,0.003,41.0,14.0,
20180504,공항대로,0.036,0.034,0.4,0.005,52.0,16.0,
20180504,관악구,0.021,0.045,0.3,0.003,51.0,21.0,
20180504,광진구,0.022,0.041,0.8,0.004,42.0,14.0,
20180504,구로구,0.019,0.051,0.3,0.003,49.0,13.0,
20180504,금천구,0.023,0.046,0.4,0.004,42.0,16.0,
20180504,노원구,0.016,0.046,0.4,0.005,41.0,15.0,
20180504,도봉구,0.015,0.053,0.3,0.003,48.0,14.0,
20180504,도산대로,0.025,0.033,0.2,0.003,51.0,18.0,
20180504,동대문구,0.028,0.036,0.4,0.006,38.0,16.0,
20180504,동작구,0.017,0.045,0.4,0.004,41.0,15.0,
20180504,동작대로,0.041,0.034,0.5,0.004,55.0,19.0,
20180504,마포구,0.019,0.043,0.4,0.004,53.0,16.0,
20180504,서대문구,0.021,0.048,0.7,0.003,51.0,19.0,
20180504,서초구,0.017,0.052,0.3,0.003,47.0,15.0,
20180504,성동구,0.023,0.036,0.3,0.005,49.0,21.0,
20180504,성북구,0.021,0.043,0.5,0.002,51.0,18.0,
20180504,송파구,0.019,0.047,0.4,0.004,50.0,20.0,
20180504,신촌로,0.052,0.022,0.8,0.004,61.0,19.0,
20180504,양천구,0.026,0.049,0.4,0.004,36.0,16.0,
20180504,영등포구,0.023,0.045,0.5,0.006,55.0,22.0,
20180504,영등포로,0.059,0.021,0.5,0.006,53.0,23.0,
20180504,용산구,0.03,0.039,0.4,0.004,37.0,16.0,
20180504,은평구,0.021,0.041,0.4,0.003,47.0,21.0,
20180504,정릉로,0.062,0.035,0.5,0.004,55.0,21.0,
20180504,종로,0.038,0.04,0.4,0.004,36.0,12.0,
20180504,종로구,0.028,0.046,0.5,0.006,37.0,15.0,
20180504,중구,0.028,0.043,0.4,0.003,35.0,15.0,
20180504,중랑구,0.027,0.037,0.4,0.006,36.0,15.0,
20180504,천호대로,0.032,0.035,0.4,0.004,44.0,15.0,
20180504,청계천로,0.035,0.045,0.4,0.006,46.0,22.0,
20180504,한강대로,0.044,0.031,0.5,0.004,58.0,22.0,
20180504,홍릉로,0.036,0.04,0.6,0.004,49.0,23.0,
20180504,화랑로,0.033,0.035,0.4,0.004,47.0,19.0,
20180505,강남구,0.019,0.04,0.4,0.006,32.0,18.0,
20180505,강남대로,0.033,0.038,0.5,0.005,48.0,22.0,
20180505,강동구,0.024,0.051,0.5,0.005,42.0,18.0,
20180505,강변북로,0.041,0.025,0.5,0.004,47.0,23.0,
20180505,강북구,0.016,0.064,0.4,0.004,37.0,15.0,
20180505,강서구,0.02,0.062,0.3,0.004,35.0,17.0,
20180505,공항대로,0.034,0.041,0.4,0.006,44.0,21.0,
20180505,관악구,0.016,0.061,0.3,0.004,48.0,23.0,
20180505,광진구,0.022,0.047,0.5,0.005,41.0,15.0,
20180505,구로구,0.014,0.068,0.2,0.004,42.0,16.0,
20180505,금천구,0.017,0.063,0.3,0.004,40.0,18.0,
20180505,노원구,0.023,0.051,0.4,0.006,40.0,18.0,
20180505,도봉구,0.023,0.057,0.4,0.004,40.0,17.0,
20180505,도산대로,0.029,0.039,0.3,0.004,45.0,21.0,
20180505,동대문구,0.025,0.039,0.4,0.007,34.0,19.0,
20180505,동작구,0.016,0.056,0.4,0.004,37.0,18.0,
20180505,동작대로,0.044,0.043,0.5,0.004,51.0,20.0,
20180505,마포구,0.015,0.063,0.4,0.004,44.0,18.0,
20180505,서대문구,0.016,0.066,0.7,0.004,45.0,21.0,
20180505,서초구,0.013,0.069,0.3,0.004,41.0,17.0,
20180505,성동구,0.021,0.044,0.4,0.006,48.0,24.0,
20180505,성북구,0.025,0.051,0.5,0.003,47.0,23.0,
20180505,송파구,0.021,0.052,0.5,0.005,45.0,23.0,
20180505,신촌로,0.049,0.031,0.8,0.005,56.0,23.0,
20180505,양천구,0.022,0.06,0.3,0.005,33.0,18.0,
20180505,영등포구,0.017,0.064,0.5,0.006,49.0,25.0,
20180505,영등포로,0.054,0.036,0.4,0.006,54.0,28.0,
20180505,용산구,0.023,0.056,0.4,0.004,35.0,19.0,
20180505,은평구,0.019,0.056,0.4,0.004,43.0,24.0,
20180505,정릉로,0.055,0.046,0.6,0.004,47.0,24.0,
20180505,종로,0.04,0.052,0.4,0.004,31.0,14.0,
20180505,종로구,0.024,0.063,0.4,0.007,34.0,17.0,
20180505,중구,0.027,0.058,0.4,0.004,36.0,17.0,
20180505,중랑구,0.021,0.051,0.4,0.007,33.0,18.0,
20180505,천호대로,0.035,0.04,0.4,0.005,43.0,18.0,
20180505,청계천로,0.033,0.06,0.4,0.006,43.0,26.0,
20180505,한강대로,0.049,0.037,0.5,0.004,60.0,26.0,
20180505,홍릉로,0.04,0.049,0.6,0.005,51.0,27.0,
20180505,화랑로,0.036,0.04,0.4,0.004,45.0,23.0,
20180506,강남구,0.016,0.028,0.3,0.004,11.0,8.0,
20180506,강남대로,0.031,0.027,0.5,0.003,20.0,11.0,
20180506,강동구,0.014,0.036,0.4,0.003,16.0,9.0,
20180506,강변북로,0.01,0.027,0.3,0.002,13.0,10.0,
20180506,강북구,0.01,0.04,0.3,0.002,11.0,6.0,
20180506,강서구,0.019,0.045,0.4,0.002,12.0,8.0,
20180506,공항대로,0.027,0.028,0.4,0.005,14.0,10.0,
20180506,관악구,0.019,0.039,0.3,0.002,18.0,11.0,
20180506,광진구,0.013,0.036,0.5,0.003,14.0,7.0,
20180506,구로구,0.013,0.051,0.2,0.002,11.0,6.0,
20180506,금천구,0.013,0.042,0.3,0.002,15.0,9.0,
20180506,노원구,0.013,0.038,0.3,0.004,17.0,9.0,
20180506,도봉구,0.016,0.04,0.4,0.002,13.0,7.0,
20180506,도산대로,0.017,0.034,0.2,0.002,15.0,11.0,
20180506,동대문구,0.019,0.029,0.3,0.005,11.0,9.0,
20180506,동작구,0.017,0.039,0.4,0.002,15.0,7.0,
20180506,동작대로,0.04,0.03,0.5,0.003,24.0,10.0,
20180506,마포구,0.013,0.047,0.3,0.002,14.0,11.0,
20180506,서대문구,0.009,0.049,0.5,0.002,14.0,9.0,
20180506,서초구,0.013,0.05,0.3,0.002,13.0,6.0,
20180506,성동구,0.009,0.035,0.3,0.005,17.0,12.0,
20180506,성북구,0.018,0.038,0.6,0.001,18.0,13.0,
20180506,송파구,0.011,0.042,0.4,0.004,16.0,10.0,
20180506,신촌로,0.027,0.029,0.6,0.004,21.0,11.0,
20180506,양천구,0.02,0.041,0.4,0.003,14.0,10.0,
20180506,영등포구,0.015,0.048,0.5,0.004,17.0,13.0,
20180506,영등포로,0.032,0.029,0.4,0.005,21.0,13.0,
20180506,용산구,0.012,0.047,0.3,0.002,10.0,8.0,
20180506,은평구,0.01,0.043,0.4,0.002,14.0,12.0,
20180506,정릉로,0.031,0.035,0.5,0.003,19.0,13.0,
20180506,종로,0.034,0.034,0.4,0.003,10.0,5.0,
20180506,종로구,0.017,0.047,0.4,0.005,13.0,8.0,
20180506,중구,0.021,0.04,0.4,0.002,13.0,9.0,
